,ReportDate,CrashCount,Year,Month,Day
2252,2019/06/01,73,2019,06,01
2253,2019/06/02,56,2019,06,02
2254,2019/06/03,73,2019,06,03
2255,2019/06/04,89,2019,06,04
2256,2019/06/05,77,2019,06,05
2257,2019/06/06,86,2019,06,06
2258,2019/06/07,84,2019,06,07
2259,2019/06/08,79,2019,06,08
2260,2019/06/09,74,2019,06,09
2261,2019/06/10,81,2019,06,10
2262,2019/06/11,80,2019,06,11
2263,2019/06/12,94,2019,06,12
2264,2019/06/13,87,2019,06,13
2265,2019/06/14,83,2019,06,14
2266,2019/06/15,75,2019,06,15
2267,2019/06/16,75,2019,06,16
2268,2019/06/17,63,2019,06,17
2269,2019/06/18,84,2019,06,18
2270,2019/06/19,74,2019,06,19
2271,2019/06/20,80,2019,06,20
2272,2019/06/21,81,2019,06,21
2273,2019/06/22,81,2019,06,22
2274,2019/06/23,90,2019,06,23
2275,2019/06/24,59,2019,06,24
2276,2019/06/25,84,2019,06,25
2277,2019/06/26,78,2019,06,26
2278,2019/06/27,85,2019,06,27
2279,2019/06/28,79,2019,06,28
2280,2019/06/29,75,2019,06,29
2281,2019/06/30,68,2019,06,30
2282,2019/07/01,80,2019,07,01
2283,2019/07/02,85,2019,07,02
2284,2019/07/03,95,2019,07,03
2285,2019/07/04,58,2019,07,04
2286,2019/07/05,87,2019,07,05
2287,2019/07/06,52,2019,07,06
2288,2019/07/07,60,2019,07,07
2289,2019/07/08,57,2019,07,08
2290,2019/07/09,72,2019,07,09
2291,2019/07/10,85,2019,07,10
2292,2019/07/11,90,2019,07,11
2293,2019/07/12,87,2019,07,12
2294,2019/07/13,88,2019,07,13
2295,2019/07/14,54,2019,07,14
2296,2019/07/15,74,2019,07,15
2297,2019/07/16,73,2019,07,16
2298,2019/07/17,79,2019,07,17
2299,2019/07/18,87,2019,07,18
2300,2019/07/19,80,2019,07,19
2301,2019/07/20,93,2019,07,20
2302,2019/07/21,67,2019,07,21
2303,2019/07/22,73,2019,07,22
2304,2019/07/23,82,2019,07,23
2305,2019/07/24,75,2019,07,24
2306,2019/07/25,70,2019,07,25
2307,2019/07/26,77,2019,07,26
2308,2019/07/27,65,2019,07,27
2309,2019/07/28,70,2019,07,28
2310,2019/07/29,71,2019,07,29
2311,2019/07/30,70,2019,07,30
2312,2019/07/31,64,2019,07,31
2313,2019/08/01,79,2019,08,01
2314,2019/08/02,70,2019,08,02
2315,2019/08/03,69,2019,08,03
2316,2019/08/04,52,2019,08,04
2317,2019/08/05,75,2019,08,05
2318,2019/08/06,67,2019,08,06
2319,2019/08/07,81,2019,08,07
2320,2019/08/08,94,2019,08,08
2321,2019/08/09,83,2019,08,09
2322,2019/08/10,80,2019,08,10
2323,2019/08/11,60,2019,08,11
2324,2019/08/12,63,2019,08,12
2325,2019/08/13,62,2019,08,13
2326,2019/08/14,55,2019,08,14
2327,2019/08/15,84,2019,08,15
2328,2019/08/16,67,2019,08,16
2329,2019/08/17,78,2019,08,17
2330,2019/08/18,55,2019,08,18
2331,2019/08/19,62,2019,08,19
2332,2019/08/20,63,2019,08,20
2333,2019/08/21,80,2019,08,21
2334,2019/08/22,84,2019,08,22
2335,2019/08/23,76,2019,08,23
2336,2019/08/24,97,2019,08,24
2337,2019/08/25,72,2019,08,25
2338,2019/08/26,80,2019,08,26
2339,2019/08/27,58,2019,08,27
2340,2019/08/28,91,2019,08,28
2341,2019/08/29,89,2019,08,29
2342,2019/08/30,77,2019,08,30
2343,2019/08/31,92,2019,08,31
2344,2019/09/01,78,2019,09,01
2345,2019/09/02,58,2019,09,02
2346,2019/09/03,81,2019,09,03
2347,2019/09/04,78,2019,09,04
2348,2019/09/05,94,2019,09,05
2349,2019/09/06,74,2019,09,06
2350,2019/09/07,65,2019,09,07
2351,2019/09/08,64,2019,09,08
2352,2019/09/09,69,2019,09,09
2353,2019/09/10,76,2019,09,10
2354,2019/09/11,86,2019,09,11
2355,2019/09/12,97,2019,09,12
2356,2019/09/13,91,2019,09,13
2357,2019/09/14,72,2019,09,14
2358,2019/09/15,67,2019,09,15
2359,2019/09/16,84,2019,09,16
2360,2019/09/17,69,2019,09,17
2361,2019/09/18,79,2019,09,18
2362,2019/09/19,87,2019,09,19
2363,2019/09/20,85,2019,09,20
2364,2019/09/21,83,2019,09,21
2365,2019/09/22,75,2019,09,22
2366,2019/09/23,87,2019,09,23
2367,2019/09/24,75,2019,09,24
2368,2019/09/25,87,2019,09,25
2369,2019/09/26,88,2019,09,26
2370,2019/09/27,94,2019,09,27
2371,2019/09/28,50,2019,09,28
2372,2019/09/29,65,2019,09,29
2373,2019/09/30,67,2019,09,30
2374,2019/10/01,73,2019,10,01
2375,2019/10/02,88,2019,10,02
2376,2019/10/03,79,2019,10,03
2377,2019/10/04,99,2019,10,04
2378,2019/10/05,85,2019,10,05
2379,2019/10/06,57,2019,10,06
2380,2019/10/07,67,2019,10,07
2381,2019/10/08,73,2019,10,08
2382,2019/10/09,74,2019,10,09
2383,2019/10/10,77,2019,10,10
2384,2019/10/11,73,2019,10,11
2385,2019/10/12,91,2019,10,12
2386,2019/10/13,77,2019,10,13
2387,2019/10/14,56,2019,10,14
2388,2019/10/15,80,2019,10,15
2389,2019/10/16,79,2019,10,16
2390,2019/10/17,86,2019,10,17
2391,2019/10/18,81,2019,10,18
2392,2019/10/19,82,2019,10,19
2393,2019/10/20,66,2019,10,20
2394,2019/10/21,79,2019,10,21
2395,2019/10/22,77,2019,10,22
2396,2019/10/23,88,2019,10,23
2397,2019/10/24,89,2019,10,24
2398,2019/10/25,94,2019,10,25
2399,2019/10/26,77,2019,10,26
2400,2019/10/27,72,2019,10,27
2401,2019/10/28,79,2019,10,28
2402,2019/10/29,95,2019,10,29
2403,2019/10/30,79,2019,10,30
2404,2019/10/31,104,2019,10,31
2405,2019/11/01,102,2019,11,01
2406,2019/11/02,70,2019,11,02
2407,2019/11/03,76,2019,11,03
2408,2019/11/04,63,2019,11,04
2409,2019/11/05,79,2019,11,05
2410,2019/11/06,78,2019,11,06
2411,2019/11/07,78,2019,11,07
2412,2019/11/08,89,2019,11,08
2413,2019/11/09,72,2019,11,09
2414,2019/11/10,49,2019,11,10
2415,2019/11/11,61,2019,11,11
2416,2019/11/12,67,2019,11,12
2417,2019/11/13,79,2019,11,13
2418,2019/11/14,94,2019,11,14
2419,2019/11/15,85,2019,11,15
2420,2019/11/16,85,2019,11,16
2421,2019/11/17,49,2019,11,17
2422,2019/11/18,85,2019,11,18
2423,2019/11/19,67,2019,11,19
2424,2019/11/20,69,2019,11,20
2425,2019/11/21,75,2019,11,21
2426,2019/11/22,84,2019,11,22
2427,2019/11/23,77,2019,11,23
2428,2019/11/24,77,2019,11,24
2429,2019/11/25,90,2019,11,25
2430,2019/11/26,74,2019,11,26
2431,2019/11/27,58,2019,11,27
2432,2019/11/28,46,2019,11,28
2433,2019/11/29,28,2019,11,29
2434,2019/11/30,36,2019,11,30
2435,2019/12/01,54,2019,12,01
2436,2019/12/02,67,2019,12,02
2437,2019/12/03,58,2019,12,03
2438,2019/12/04,74,2019,12,04
2439,2019/12/05,85,2019,12,05
2440,2019/12/06,99,2019,12,06
2441,2019/12/07,66,2019,12,07
2442,2019/12/08,81,2019,12,08
2443,2019/12/09,71,2019,12,09
2444,2019/12/10,68,2019,12,10
2445,2019/12/11,100,2019,12,11
2446,2019/12/12,90,2019,12,12
2447,2019/12/13,103,2019,12,13
2448,2019/12/14,89,2019,12,14
2449,2019/12/15,62,2019,12,15
2450,2019/12/16,79,2019,12,16
2451,2019/12/17,73,2019,12,17
2452,2019/12/18,68,2019,12,18
2453,2019/12/19,84,2019,12,19
2454,2019/12/20,80,2019,12,20
2455,2019/12/21,70,2019,12,21
2456,2019/12/22,65,2019,12,22
2457,2019/12/23,51,2019,12,23
2458,2019/12/24,51,2019,12,24
2459,2019/12/25,44,2019,12,25
2460,2019/12/26,41,2019,12,26
2461,2019/12/27,43,2019,12,27
2462,2019/12/28,57,2019,12,28
2463,2019/12/29,51,2019,12,29
2464,2019/12/30,62,2019,12,30
2465,2019/12/31,47,2019,12,31
